id,Sent_ID,Word_ID,Word,nFixations,meanPupilSize,GD,TRT,FFD,SFD,GPT,WordLen
68,4_NR,3,and,1,1090,114,114,114,114,114,3
69,4_NR,4,unsatisfying,2,1078,203,203,111,0,203,12
70,4_NR,5,like,0,0,0,0,0,0,0,4
71,4_NR,6,swallowing,2,1033.5,212,212,121,0,212,10
72,4_NR,7,a,0,0,0,0,0,0,0,1
73,4_NR,8,Communion,6,1056.1666666666667,63,663,63,0,1532,9
74,4_NR,9,wafer,2,1032,107,349,107,0,582,5
75,4_NR,10,without,1,1029,130,130,130,130,130,7
76,4_NR,11,the,0,0,0,0,0,0,0,3
77,4_NR,12,wine,2,1028.5,235,235,113,0,446,4
78,5_NR,0,exudes,2,1055,327,327,78,0,327,6
79,5_NR,1,the,1,976,228,228,228,228,228,3
80,5_NR,2,fizz,1,1062,121,121,121,121,121,4
81,5_NR,3,of,1,1094,135,135,135,135,135,2
82,5_NR,4,a,0,0,0,0,0,0,0,1
83,5_NR,5,Busby,3,1042.6666666666667,144,359,144,0,144,5
84,5_NR,6,Berkeley,2,1064.5,143,337,143,0,391,8
85,5_NR,7,musical,1,1035,154,154,154,154,154,7
86,5_NR,8,and,0,0,0,0,0,0,0,3
87,5_NR,9,the,1,1023,104,104,104,104,104,3
88,5_NR,10,visceral,1,1035,118,118,118,118,118,8
89,5_NR,11,excitement,2,1021.5,132,308,132,0,426,10
90,5_NR,12,of,0,0,0,0,0,0,0,2
91,5_NR,13,a,0,0,0,0,0,0,0,1
92,5_NR,14,sports,1,948,112,112,112,112,112,6
93,5_NR,15,extravaganza,4,939.25,382,382,105,0,771,12
94,6_NR,0,the,0,0,0,0,0,0,0,3
95,6_NR,1,film,1,986,100,100,100,100,100,4
96,6_NR,2,rehashes,1,1017,155,155,155,155,155,8
97,6_NR,3,several,1,1029,223,223,223,223,223,7
98,6_NR,4,old,0,0,0,0,0,0,0,3
99,6_NR,5,themes,2,1059.5,248,248,105,0,248,6
100,6_NR,6,and,0,0,0,0,0,0,0,3
101,6_NR,7,is,0,0,0,0,0,0,0,2
102,6_NR,8,capped,2,1038,242,242,116,0,242,6
103,6_NR,9,with,0,0,0,0,0,0,0,4
104,6_NR,10,pointless,2,1074.5,205,205,114,0,205,9
105,6_NR,11,extremes,1,1048,227,227,227,227,227,8
106,6_NR,12,,0,0,0,0,0,0,0,0
107,6_NR,13,its,0,0,0,0,0,0,0,3
108,6_NR,14,insanely,3,1049.6666666666667,307,421,139,0,307,8
109,6_NR,15,violent,1,1026,149,149,149,149,149,7
110,6_NR,16,and,0,0,0,0,0,0,0,3
111,6_NR,17,very,1,1021,121,121,121,121,121,4
112,6_NR,18,graphic,2,1012.5,199,199,117,0,313,7
113,7_NR,0,ryan,0,0,0,0,0,0,0,4
114,7_NR,1,Gosling,2,1067.5,217,217,103,0,217,7
115,7_NR,2,is,0,0,0,0,0,0,0,2
116,7_NR,3,in,0,0,0,0,0,0,0,2
117,7_NR,4,a,1,1051,120,120,120,120,120,1
118,7_NR,5,word,2,1088.5,142,308,142,0,142,4
119,7_NR,6,brilliant,2,1110.5,141,257,141,0,423,9
120,7_NR,7,as,0,0,0,0,0,0,0,2
121,7_NR,8,the,1,1124,95,95,95,95,95,3
122,7_NR,9,conflicted,1,1125,90,90,90,90,90,10
123,7_NR,10,Daniel,2,1232,743,743,342,0,743,6
124,8_NR,0,if,0,0,0,0,0,0,0,2
125,8_NR,1,Deuces,1,1218,179,179,179,179,179,6
126,8_NR,2,Wild,2,1233,105,182,105,0,361,4
127,8_NR,3,had,2,1141.5,191,191,64,0,191,3
128,8_NR,4,been,1,1090,121,121,121,121,121,4
129,8_NR,5,tweaked,2,1084,240,240,80,0,240,7
130,8_NR,6,up,0,0,0,0,0,0,0,2
131,8_NR,7,a,1,1059,158,158,158,158,158,1
132,8_NR,8,notch,1,1045,152,152,152,152,152,5
133,8_NR,9,it,0,0,0,0,0,0,0,2
134,8_NR,10,would,1,1038,131,131,131,131,131,5
135,8_NR,11,have,0,0,0,0,0,0,0,4
136,8_NR,12,become,1,1053,186,186,186,186,186,6
137,8_NR,13,a,0,0,0,0,0,0,0,1
138,8_NR,14,camp,2,1008.5,125,228,125,0,125,4
139,8_NR,15,adventure,1,946,157,157,157,157,157,9
140,8_NR,16,one,1,909,107,107,107,107,107,3
141,8_NR,17,of,0,0,0,0,0,0,0,2
142,8_NR,18,those,1,905,141,141,141,141,141,5
143,8_NR,19,movies,1,890,106,106,106,106,106,6
144,8_NR,20,thats,1,908,115,115,115,115,115,5
145,8_NR,21,so,1,929,126,126,126,126,126,2
146,8_NR,22,bad,0,0,0,0,0,0,0,3
147,8_NR,23,it,0,0,0,0,0,0,0,2
148,8_NR,24,starts,1,994,102,102,102,102,102,6
149,8_NR,25,to,0,0,0,0,0,0,0,2
150,8_NR,26,become,2,1000.5,79,210,79,0,312,6
151,8_NR,27,good,1,1021,88,88,88,88,191,4
152,9_NR,0,the,0,0,0,0,0,0,0,3
153,9_NR,1,films,1,1034,121,121,121,121,121,5
154,9_NR,2,stagecrafts,4,1011.5,420,420,133,0,420,11
155,9_NR,3,are,1,1009,108,108,108,108,108,3
156,9_NR,4,intimate,2,1011.5,102,259,102,0,102,8
157,9_NR,5,and,1,997,94,94,94,94,251,3
158,9_NR,6,therefore,2,1035,189,189,117,0,189,9
159,9_NR,7,bolder,2,1043,203,203,78,0,203,6
160,9_NR,8,than,1,1023,88,88,88,88,88,4
161,9_NR,9,the,0,0,0,0,0,0,0,3
162,9_NR,10,otherwise,0,0,0,0,0,0,0,9
163,9_NR,11,calculated,2,1035,386,386,157,0,386,10
164,9_NR,12,artifice,3,1055,318,318,54,0,318,8
165,9_NR,13,that,0,0,0,0,0,0,0,4
166,9_NR,14,defines,2,1032,224,224,116,0,224,7
167,9_NR,15,and,0,0,0,0,0,0,0,3
168,9_NR,16,overwhelms,2,1067,151,348,151,0,1276,10
169,9_NR,17,the,1,1012,103,103,103,103,103,3
170,9_NR,18,films,1,996,108,108,108,108,108,5
171,9_NR,19,production,0,0,0,0,0,0,0,10
172,9_NR,20,design,1,974,232,232,232,232,232,6
173,10_NR,0,frida,0,0,0,0,0,0,0,5
174,10_NR,1,is,1,1001,189,189,189,189,189,2
175,10_NR,2,certainly,3,1006.6666666666666,130,336,55,0,525,9
176,10_NR,3,no,0,0,0,0,0,0,0,2
177,10_NR,4,disaster,2,1115.5,294,294,157,0,294,8
178,10_NR,5,but,0,0,0,0,0,0,0,3
179,10_NR,6,neither,2,1108.5,240,240,122,0,240,7
180,10_NR,7,is,0,0,0,0,0,0,0,2
181,10_NR,8,it,1,1089,113,113,113,113,113,2
182,10_NR,9,the,0,0,0,0,0,0,0,3
183,10_NR,10,Kahlo,2,1074.5,237,237,106,0,237,5
184,10_NR,11,movie,1,1071,187,187,187,187,187,5
185,10_NR,12,Frida,2,1078,90,214,90,0,277,5
186,10_NR,13,fans,2,1080.5,309,309,190,0,309,4
187,10_NR,14,have,0,0,0,0,0,0,0,4
188,10_NR,15,been,1,1062,124,124,124,124,124,4
189,10_NR,16,looking,1,1040,106,106,106,106,106,7
190,10_NR,17,for,1,1043,66,66,66,66,190,3
191,11_NR,0,the,0,0,0,0,0,0,0,3
192,11_NR,1,film,1,1065,130,130,130,130,130,4
193,11_NR,2,often,1,1055,120,120,120,120,120,5
194,11_NR,3,achieves,2,1074,148,299,148,0,148,8
195,11_NR,4,a,0,0,0,0,0,0,0,1
196,11_NR,5,mesmerizing,5,1044,297,525,135,0,297,11
197,11_NR,6,poetry,1,1021,173,173,173,173,552,6
198,12_NR,0,a,0,0,0,0,0,0,0,1
199,12_NR,1,work,1,1113,267,267,267,267,267,4
200,12_NR,2,of,2,1048,154,229,154,0,154,2
201,12_NR,3,astonishing,3,1084.6666666666667,94,329,94,0,303,11
202,12_NR,4,delicacy,2,1083.5,54,271,54,0,728,8
203,12_NR,5,and,1,1092,90,90,90,90,90,3
204,12_NR,6,force,1,1063,207,207,207,207,575,5
205,13_NR,0,the,0,0,0,0,0,0,0,3
206,13_NR,1,movies,4,1075.25,151,571,151,0,151,6
207,13_NR,2,plot,5,1044.2,72,667,72,0,524,4
208,13_NR,3,is,2,1073.5,115,245,115,0,959,2
209,13_NR,4,almost,1,1068,101,101,101,101,101,6
210,13_NR,5,entirely,1,998,132,132,132,132,132,8
211,13_NR,6,witless,1,995,185,185,185,185,185,7
212,13_NR,7,and,0,0,0,0,0,0,0,3
213,13_NR,8,inane,2,1044.5,209,209,121,0,209,5
214,13_NR,9,carrying,1,1098,169,169,169,169,169,8
215,13_NR,10,every,1,1068,107,107,107,107,107,5
216,13_NR,11,gag,0,0,0,0,0,0,0,3
217,13_NR,12,two,1,1043,229,229,229,229,229,3
218,13_NR,13,or,1,1022,132,132,132,132,132,2
219,13_NR,14,three,1,1030,126,126,126,126,126,5
220,13_NR,15,times,0,0,0,0,0,0,0,5
221,13_NR,16,beyond,1,1033,82,82,82,82,82,6
222,13_NR,17,its,1,1028,109,109,109,109,109,3
223,13_NR,18,limit,0,0,0,0,0,0,0,5
224,13_NR,19,to,1,1028,50,50,50,50,50,2
225,13_NR,20,sustain,1,1075,186,186,186,186,186,7
226,13_NR,21,a,0,0,0,0,0,0,0,1
227,13_NR,22,laugh,0,0,0,0,0,0,0,5
228,14_NR,0,for,0,0,0,0,0,0,0,3
229,14_NR,1,the,1,986,103,103,103,103,103,3
230,14_NR,2,most,0,0,0,0,0,0,0,4
231,14_NR,3,part,1,1003,151,151,151,151,151,4
232,14_NR,4,the,1,1036,83,83,83,83,83,3
233,14_NR,5,ingredients,1,1050,192,192,192,192,192,11
234,14_NR,6,are,1,1078,137,137,137,137,137,3
235,14_NR,7,there,1,1080,151,151,151,151,151,5
236,15_NR,0,but,0,0,0,0,0,0,0,3
237,15_NR,1,if,0,0,0,0,0,0,0,2
238,15_NR,2,youve,4,1060.75,223,442,119,0,223,5
239,15_NR,3,paid,1,1062,98,98,98,98,98,4
240,15_NR,4,a,1,1019,126,126,126,126,443,1
241,15_NR,5,matinee,2,1067.5,106,253,106,0,106,7
242,15_NR,6,price,2,1074.5,157,157,99,0,304,5
243,15_NR,7,and,3,1076.3333333333333,87,296,87,0,1372,3
244,15_NR,8,bought,1,1047,146,146,146,146,146,6
245,15_NR,9,a,0,0,0,0,0,0,0,1
246,15_NR,10,big,1,1056,188,188,188,188,188,3
247,15_NR,11,tub,0,0,0,0,0,0,0,3
248,15_NR,12,of,0,0,0,0,0,0,0,2
249,15_NR,13,popcorn,2,1068,196,196,145,0,196,7
250,15_NR,14,theres,0,0,0,0,0,0,0,6
251,15_NR,15,guilty,1,1048,106,106,106,106,106,6
252,15_NR,16,fun,2,1030,103,171,103,0,103,3
253,15_NR,17,to,1,993,130,130,130,130,198,2
254,15_NR,18,be,1,1030,114,114,114,114,312,2
255,15_NR,19,had,1,989,125,125,125,125,125,3
256,15_NR,20,here,1,1008,162,162,162,162,162,4
257,16_NR,0,theres,0,0,0,0,0,0,0,6
258,16_NR,1,not,2,985.5,171,171,79,0,171,3
259,16_NR,2,much,1,964,107,107,107,107,107,4
260,16_NR,3,to,1,936,148,148,148,148,148,2
261,16_NR,4,Fatale,2,952.5,354,354,158,0,354,6
262,16_NR,5,outside,1,988,147,147,147,147,147,7
263,16_NR,6,of,0,0,0,0,0,0,0,2
264,16_NR,7,its,1,969,56,56,56,56,56,3
265,16_NR,8,stylish,2,981.5,78,145,78,0,201,7
266,16_NR,9,surprises,1,1042,205,205,205,205,205,9
267,16_NR,10,but,0,0,0,0,0,0,0,3
268,16_NR,11,thats,1,964,139,139,139,139,139,5
269,16_NR,12,OK,1,962,115,115,115,115,115,2
270,17_NR,0,the,0,0,0,0,0,0,0,3
271,17_NR,1,acting,2,889,229,229,67,0,229,6
272,17_NR,2,is,0,0,0,0,0,0,0,2
273,17_NR,3,stiff,1,949,167,167,167,167,167,5
274,17_NR,4,the,0,0,0,0,0,0,0,3
275,17_NR,5,story,3,993.3333333333334,68,248,68,0,558,5
276,17_NR,6,lacks,2,1026.5,179,288,179,0,374,5
277,17_NR,7,all,0,0,0,0,0,0,0,3
278,17_NR,8,trace,2,1026.5,304,304,122,0,304,5
279,17_NR,9,of,0,0,0,0,0,0,0,2
280,17_NR,10,wit,1,1024,106,106,106,106,106,3
281,17_NR,11,the,1,1008,134,134,134,134,134,3
282,17_NR,12,sets,0,0,0,0,0,0,0,4
283,17_NR,13,look,0,0,0,0,0,0,0,4
284,17_NR,14,like,0,0,0,0,0,0,0,4
285,17_NR,15,they,0,0,0,0,0,0,0,4
286,17_NR,16,were,0,0,0,0,0,0,0,4
287,17_NR,17,borrowed,0,0,0,0,0,0,0,8
288,17_NR,18,from,0,0,0,0,0,0,0,4
289,17_NR,19,Gilligans,0,0,0,0,0,0,0,9
290,17_NR,20,Island,0,0,0,0,0,0,0,6
291,17_NR,21,,0,0,0,0,0,0,0,0
292,17_NR,22,and,2,1043,271,271,197,0,271,3
293,17_NR,23,the,0,0,0,0,0,0,0,3
294,17_NR,24,CGI,1,1034,106,106,106,106,106,3
295,17_NR,25,Scooby,1,1024,106,106,106,106,106,6
296,17_NR,26,might,1,1028,82,82,82,82,82,5
297,17_NR,27,well,1,997,78,78,78,78,78,4
298,17_NR,28,be,0,0,0,0,0,0,0,2
299,17_NR,29,the,0,0,0,0,0,0,0,3
300,17_NR,30,worst,1,978,94,94,94,94,94,5
301,17_NR,31,specialeffects,3,988,237,378,101,0,237,14
302,17_NR,32,creation,1,1007,157,157,157,157,157,8
303,17_NR,33,of,0,0,0,0,0,0,0,2
304,17_NR,34,the,1,973,142,142,142,142,142,3
305,17_NR,35,year,2,912,138,277,138,0,418,4
306,18_NR,0,this,0,0,0,0,0,0,0,4
307,18_NR,1,version,1,905,147,147,147,147,147,7
308,18_NR,2,moves,1,899,87,87,87,87,87,5
309,18_NR,3,beyond,3,939.3333333333334,208,457,208,0,604,6
310,18_NR,4,the,0,0,0,0,0,0,0,3
311,18_NR,5,originals,1,913,81,81,81,81,81,9
312,18_NR,6,nostalgia,3,956.3333333333334,257,257,96,0,257,9
313,18_NR,7,for,0,0,0,0,0,0,0,3
314,18_NR,8,the,1,977,86,86,86,86,86,3
315,18_NR,9,communal,2,1069,458,458,254,0,458,8
316,18_NR,10,film,0,0,0,0,0,0,0,4
317,18_NR,11,experiences,2,1132.5,170,272,170,0,170,11
318,18_NR,12,of,1,1125,69,69,69,69,171,2
319,18_NR,13,yesteryear,2,1113,287,287,119,0,287,10
320,18_NR,14,to,0,0,0,0,0,0,0,2
321,18_NR,15,a,0,0,0,0,0,0,0,1
322,18_NR,16,deeper,1,1035,155,155,155,155,155,6
323,18_NR,17,realization,3,935.6666666666666,81,276,81,0,2437,11
324,18_NR,18,of,0,0,0,0,0,0,0,2
325,18_NR,19,cinemas,0,0,0,0,0,0,0,7
326,18_NR,20,inability,0,0,0,0,0,0,0,9
327,18_NR,21,to,0,0,0,0,0,0,0,2
328,18_NR,22,stand,0,0,0,0,0,0,0,5
329,18_NR,23,in,0,0,0,0,0,0,0,2
330,18_NR,24,for,0,0,0,0,0,0,0,3
331,18_NR,25,true,0,0,0,0,0,0,0,4
332,18_NR,26,lived,0,0,0,0,0,0,0,5
333,18_NR,27,experience,1,1076,240,240,240,240,435,10
334,19_NR,0,theres,1,894,129,129,129,129,129,6
335,19_NR,1,no,0,0,0,0,0,0,0,2
336,19_NR,2,palpable,3,893.6666666666666,310,310,118,0,310,8
337,19_NR,3,chemistry,1,884,162,162,162,162,162,9
338,19_NR,4,between,1,898,96,96,96,96,96,7
339,19_NR,5,Lopez,1,915,185,185,185,185,185,5
340,19_NR,6,and,0,0,0,0,0,0,0,3
341,19_NR,7,male,1,945,165,165,165,165,165,4
342,19_NR,8,lead,0,0,0,0,0,0,0,4
343,19_NR,9,Ralph,0,0,0,0,0,0,0,5
344,19_NR,10,Fiennes,3,1024,316,316,118,0,316,7
345,19_NR,11,plus,0,0,0,0,0,0,0,4
346,19_NR,12,the,1,1066,171,171,171,171,171,3
347,19_NR,13,script,1,1094,160,160,160,160,160,6
348,19_NR,14,by,0,0,0,0,0,0,0,2
349,19_NR,15,Working,1,1063,141,141,141,141,141,7
350,19_NR,16,Girl,1,1004,210,210,210,210,210,4
351,19_NR,17,scribe,1,956,416,416,416,416,416,6
352,19_NR,18,Kevin,1,949,70,70,70,70,70,5
353,19_NR,19,Wade,1,1005,128,128,128,128,128,4
354,19_NR,20,is,0,0,0,0,0,0,0,2
355,19_NR,21,workmanlike,2,993,79,199,79,0,327,11
356,19_NR,22,in,1,984,91,91,91,91,91,2
357,19_NR,23,the,0,0,0,0,0,0,0,3
358,19_NR,24,extreme,1,966,329,329,329,329,329,7
359,20_NR,0,a,0,0,0,0,0,0,0,1
360,20_NR,1,firstclass,2,948.5,193,193,96,0,193,10
361,20_NR,2,thoroughly,1,946,172,172,172,172,172,10
362,20_NR,3,involving,4,994.75,146,415,146,0,146,9
363,20_NR,4,B,0,0,0,0,0,0,0,1
364,20_NR,5,movie,3,968.3333333333334,209,453,209,0,418,5
365,20_NR,6,that,0,0,0,0,0,0,0,4
366,20_NR,7,effectively,2,943.5,163,163,108,0,163,11
367,20_NR,8,combines,2,967.5,57,197,57,0,986,8
368,20_NR,9,two,0,0,0,0,0,0,0,3
369,20_NR,10,surefire,3,964.6666666666666,107,448,107,0,1055,8
370,20_NR,11,beloved,1,965,143,143,143,143,143,7
371,20_NR,12,genres,1,974,185,185,185,185,185,6
372,20_NR,13,,0,0,0,0,0,0,0,0
373,20_NR,14,the,0,0,0,0,0,0,0,3
374,20_NR,15,prison,2,968.5,214,214,108,0,214,6
375,20_NR,16,flick,1,960,98,98,98,98,98,5
376,20_NR,17,and,0,0,0,0,0,0,0,3
377,20_NR,18,the,1,1022,120,120,120,120,120,3
378,20_NR,19,fight,1,1012,276,276,276,276,276,5
379,20_NR,20,film,1,1031,293,293,293,293,293,4
380,21_NR,0,the,0,0,0,0,0,0,0,3
381,21_NR,1,film,0,0,0,0,0,0,0,4
382,21_NR,2,is,0,0,0,0,0,0,0,2
383,21_NR,3,so,0,0,0,0,0,0,0,2
384,21_NR,4,bad,0,0,0,0,0,0,0,3
385,21_NR,5,it,0,0,0,0,0,0,0,2
386,21_NR,6,doesnt,2,970,204,204,96,0,204,6
387,21_NR,7,improve,1,998,130,130,130,130,130,7
388,21_NR,8,upon,1,1003,136,136,136,136,136,4
389,21_NR,9,the,0,0,0,0,0,0,0,3
390,21_NR,10,experience,1,982,136,136,136,136,136,10
391,21_NR,11,of,0,0,0,0,0,0,0,2
392,21_NR,12,staring,4,1038.25,169,673,61,0,169,7
393,21_NR,13,at,1,1030,171,171,171,171,171,2
394,21_NR,14,a,0,0,0,0,0,0,0,1
395,21_NR,15,blank,2,996.5,113,291,113,0,1068,5
396,21_NR,16,screen,1,1022,124,124,124,124,628,6
397,22_NR,0,weiss,2,1162,176,538,176,0,176,5
398,22_NR,1,and,1,1140,176,176,176,176,538,3
399,22_NR,2,Speck,3,1173.6666666666667,229,347,114,0,229,5
400,22_NR,3,never,1,1189,122,122,122,122,122,5
401,22_NR,4,make,1,1167,101,101,101,101,101,4
402,22_NR,5,a,0,0,0,0,0,0,0,1
403,22_NR,6,convincing,1,1124,128,128,128,128,128,10
404,22_NR,7,case,1,1071,176,176,176,176,176,4
405,22_NR,8,for,0,0,0,0,0,0,0,3
406,22_NR,9,the,1,1043,96,96,96,96,96,3
407,22_NR,10,relevance,1,1155,187,187,187,187,187,9
408,22_NR,11,of,0,0,0,0,0,0,0,2
409,22_NR,12,these,2,1126,234,234,118,0,234,5
410,22_NR,13,two,0,0,0,0,0,0,0,3
411,22_NR,14,20thcentury,1,1125,112,112,112,112,112,11
412,22_NR,15,footnotes,2,1077.5,241,241,158,0,359,9
413,23_NR,0,another,1,1066,110,110,110,110,110,7
414,23_NR,1,Best,1,1061,148,148,148,148,148,4
415,23_NR,2,of,0,0,0,0,0,0,0,2
416,23_NR,3,the,0,0,0,0,0,0,0,3
417,23_NR,4,Year,1,1059,105,105,105,105,105,4
418,23_NR,5,selection,2,1099,359,359,123,0,359,9
419,24_NR,0,its,0,0,0,0,0,0,0,3
420,24_NR,1,all,0,0,0,0,0,0,0,3
421,24_NR,2,a,1,1142,127,127,127,127,127,1
422,24_NR,3,rather,2,1109,64,300,64,0,427,6
423,24_NR,4,shapeless,2,1153,160,359,160,0,160,9
424,24_NR,5,good,2,1155.5,183,293,183,0,183,4
425,24_NR,6,time,1,1148,86,86,86,86,395,4
426,25_NR,0,same,1,1195,121,121,121,121,121,4
427,25_NR,1,song,2,1169,70,187,70,0,308,4
428,25_NR,2,second,2,1102,120,189,120,0,120,6
429,25_NR,3,verse,1,1105,104,104,104,104,173,5
430,25_NR,4,coulda,1,1112,212,212,212,212,212,6
431,25_NR,5,been,0,0,0,0,0,0,0,4
432,25_NR,6,better,2,1075,245,245,128,0,245,6
433,25_NR,7,but,0,0,0,0,0,0,0,3
434,25_NR,8,it,1,1036,133,133,133,133,133,2
435,25_NR,9,coulda,1,1036,62,62,62,62,62,6
436,25_NR,10,been,0,0,0,0,0,0,0,4
437,25_NR,11,worse,2,1089.5,611,611,400,0,611,5
438,26_NR,0,i,0,0,0,0,0,0,0,1
439,26_NR,1,love,0,0,0,0,0,0,0,4
440,26_NR,2,the,1,1024,129,129,129,129,129,3
441,26_NR,3,robust,1,1001,130,130,130,130,130,6
442,26_NR,4,middle,1,1004,204,204,204,204,204,6
443,26_NR,5,of,0,0,0,0,0,0,0,2
444,26_NR,6,this,1,1024,120,120,120,120,120,4
445,26_NR,7,picture,1,1043,259,259,259,259,259,7
446,27_NR,0,thats,0,0,0,0,0,0,0,5
447,27_NR,1,not,0,0,0,0,0,0,0,3
448,27_NR,2,vintage,0,0,0,0,0,0,0,7
449,27_NR,3,Spielberg,0,0,0,0,0,0,0,9
450,27_NR,4,and,0,0,0,0,0,0,0,3
451,27_NR,5,that,1,1014,120,120,120,120,120,4
452,27_NR,6,finally,2,993,271,271,136,0,271,7
453,27_NR,7,is,0,0,0,0,0,0,0,2
454,27_NR,8,minimally,1,991,137,137,137,137,137,9
455,27_NR,9,satisfying,3,1013,116,413,116,0,941,10
456,28_NR,0,the,0,0,0,0,0,0,0,3
457,28_NR,1,soundtrack,2,947,226,226,73,0,226,10
458,28_NR,2,alone,1,963,153,153,153,153,153,5
459,28_NR,3,is,0,0,0,0,0,0,0,2
460,28_NR,4,worth,1,957,124,124,124,124,124,5
461,28_NR,5,the,0,0,0,0,0,0,0,3
462,28_NR,6,price,1,966,113,113,113,113,113,5
463,28_NR,7,of,0,0,0,0,0,0,0,2
464,28_NR,8,admission,2,955.5,263,263,118,0,263,9
465,29_NR,0,mostly,1,900,142,142,142,142,142,6
466,29_NR,1,Martha,1,879,156,156,156,156,156,6
467,29_NR,2,could,0,0,0,0,0,0,0,5
468,29_NR,3,have,1,895,111,111,111,111,111,4
469,29_NR,4,used,1,891,117,117,117,117,117,4
470,29_NR,5,a,1,884,109,109,109,109,109,1
471,29_NR,6,little,0,0,0,0,0,0,0,6
472,29_NR,7,trimming,2,870,346,346,111,0,346,8
473,29_NR,8,,0,0,0,0,0,0,0,0
474,29_NR,9,10,0,0,0,0,0,0,0,2
475,29_NR,10,or,1,876,145,145,145,145,145,2
476,29_NR,11,15,0,0,0,0,0,0,0,2
477,29_NR,12,minutes,0,0,0,0,0,0,0,7
478,29_NR,13,could,1,941,116,116,116,116,116,5
479,29_NR,14,be,0,0,0,0,0,0,0,2
480,29_NR,15,cut,1,953,164,164,164,164,164,3
481,29_NR,16,and,0,0,0,0,0,0,0,3
