id,Sent_ID,Word_ID,Word,nFixations,meanPupilSize,GD,TRT,FFD,SFD,GPT,WordLen
122,7_NR,9,conflicted,5,1206.6,548,548,121,0,814,10
123,7_NR,10,Daniel,0,0,0,0,0,0,0,6
124,8_NR,0,if,0,0,0,0,0,0,0,2
125,8_NR,1,Deuces,0,0,0,0,0,0,0,6
126,8_NR,2,Wild,2,1239,69,198,69,0,69,4
127,8_NR,3,had,2,1223.5,102,175,102,0,171,3
128,8_NR,4,been,3,1212,102,273,102,0,102,4
129,8_NR,5,tweaked,2,1193,75,272,75,0,187,7
130,8_NR,6,up,1,1117,88,88,88,88,88,2
131,8_NR,7,a,0,0,0,0,0,0,0,1
132,8_NR,8,notch,2,1113.5,120,192,120,0,280,5
133,8_NR,9,it,0,0,0,0,0,0,0,2
134,8_NR,10,would,1,1140,137,137,137,137,137,5
135,8_NR,11,have,1,1120,112,112,112,112,112,4
136,8_NR,12,become,1,1192,79,79,79,79,79,6
137,8_NR,13,a,0,0,0,0,0,0,0,1
138,8_NR,14,camp,1,1197,53,53,53,53,132,4
139,8_NR,15,adventure,1,1200,126,126,126,126,126,9
140,8_NR,16,one,0,0,0,0,0,0,0,3
141,8_NR,17,of,0,0,0,0,0,0,0,2
142,8_NR,18,those,1,1195,92,92,92,92,92,5
143,8_NR,19,movies,0,0,0,0,0,0,0,6
144,8_NR,20,thats,0,0,0,0,0,0,0,5
145,8_NR,21,so,1,1173,121,121,121,121,121,2
146,8_NR,22,bad,1,1162,124,124,124,124,124,3
147,8_NR,23,it,0,0,0,0,0,0,0,2
148,8_NR,24,starts,0,0,0,0,0,0,0,6
149,8_NR,25,to,1,1231,124,124,124,124,124,2
150,8_NR,26,become,1,1223,58,58,58,58,182,6
151,8_NR,27,good,1,1210,171,171,171,171,766,4
152,9_NR,0,the,0,0,0,0,0,0,0,3
153,9_NR,1,films,0,0,0,0,0,0,0,5
154,9_NR,2,stagecrafts,12,1217.0833333333333,414,1502,57,0,414,11
155,9_NR,3,are,1,1164,90,90,90,90,90,3
156,9_NR,4,intimate,8,1192,249,828,100,0,249,8
157,9_NR,5,and,2,1209,101,163,101,0,101,3
158,9_NR,6,therefore,4,1180.25,114,467,114,0,329,9
159,9_NR,7,bolder,1,1190,114,114,114,114,114,6
160,9_NR,8,than,3,1176.6666666666667,162,391,162,0,162,4
161,9_NR,9,the,0,0,0,0,0,0,0,3
162,9_NR,10,otherwise,4,1256.75,133,497,133,0,133,9
163,9_NR,11,calculated,7,1247,55,676,55,0,524,10
164,9_NR,12,artifice,5,1212.2,153,641,153,0,153,8
165,9_NR,13,that,4,1179.25,175,310,65,0,175,4
166,9_NR,14,defines,3,1146.6666666666667,122,375,122,0,122,7
167,9_NR,15,and,1,1145,124,124,124,124,124,3
168,9_NR,16,overwhelms,2,1153,109,161,109,0,109,10
169,9_NR,17,the,0,0,0,0,0,0,0,3
170,9_NR,18,films,2,1150,65,168,65,0,174,5
171,9_NR,19,production,1,1111,111,111,111,111,111,10
172,9_NR,20,design,1,1087,237,237,237,237,4493,6
173,10_NR,0,frida,0,0,0,0,0,0,0,5
174,10_NR,1,is,0,0,0,0,0,0,0,2
175,10_NR,2,certainly,4,1310.25,264,470,168,0,264,9
176,10_NR,3,no,0,0,0,0,0,0,0,2
177,10_NR,4,disaster,2,1291,117,234,117,0,117,8
178,10_NR,5,but,0,0,0,0,0,0,0,3
179,10_NR,6,neither,1,1366,110,110,110,110,110,7
180,10_NR,7,is,0,0,0,0,0,0,0,2
181,10_NR,8,it,0,0,0,0,0,0,0,2
182,10_NR,9,the,2,1312.5,107,208,107,0,107,3
183,10_NR,10,Kahlo,3,1285.6666666666667,135,222,72,0,323,5
184,10_NR,11,movie,0,0,0,0,0,0,0,5
185,10_NR,12,Frida,1,1321,134,134,134,134,134,5
186,10_NR,13,fans,1,1327,58,58,58,58,192,4
187,10_NR,14,have,1,1288,82,82,82,82,82,4
188,10_NR,15,been,0,0,0,0,0,0,0,4
189,10_NR,16,looking,1,1234,286,286,286,286,609,7
190,10_NR,17,for,0,0,0,0,0,0,0,3
191,11_NR,0,the,0,0,0,0,0,0,0,3
192,11_NR,1,film,0,0,0,0,0,0,0,4
193,11_NR,2,often,1,1183,242,242,242,242,242,5
194,11_NR,3,achieves,0,0,0,0,0,0,0,8
195,11_NR,4,a,1,1243,182,182,182,182,182,1
196,11_NR,5,mesmerizing,4,1262,90,341,90,0,90,11
197,11_NR,6,poetry,2,1264.5,122,194,122,0,869,6
198,12_NR,0,a,0,0,0,0,0,0,0,1
199,12_NR,1,work,0,0,0,0,0,0,0,4
200,12_NR,2,of,2,1282.5,129,275,129,0,129,2
201,12_NR,3,astonishing,3,1258.3333333333333,80,262,80,0,537,11
202,12_NR,4,delicacy,2,1283,108,205,108,0,108,8
203,12_NR,5,and,0,0,0,0,0,0,0,3
204,12_NR,6,force,1,1288,110,110,110,110,207,5
205,13_NR,0,the,0,0,0,0,0,0,0,3
206,13_NR,1,movies,3,1228,84,303,84,0,84,6
207,13_NR,2,plot,2,1289.5,89,263,89,0,173,4
208,13_NR,3,is,1,1218,63,63,63,63,191,2
209,13_NR,4,almost,4,1270.25,69,376,69,0,69,6
210,13_NR,5,entirely,2,1275,85,170,85,0,85,8
211,13_NR,6,witless,3,1292,138,502,138,0,138,7
212,13_NR,7,and,1,1337,147,147,147,147,540,3
213,13_NR,8,inane,2,1252,159,259,159,0,900,5
214,13_NR,9,carrying,0,0,0,0,0,0,0,8
215,13_NR,10,every,3,1254.3333333333333,285,384,97,0,285,5
216,13_NR,11,gag,2,1221.5,111,182,111,0,111,3
217,13_NR,12,two,0,0,0,0,0,0,0,3
218,13_NR,13,or,2,1221,115,233,115,0,115,2
219,13_NR,14,three,0,0,0,0,0,0,0,5
220,13_NR,15,times,2,1220.5,83,182,83,0,83,5
221,13_NR,16,beyond,1,1234,104,104,104,104,104,6
222,13_NR,17,its,1,1214,97,97,97,97,201,3
223,13_NR,18,limit,0,0,0,0,0,0,0,5
224,13_NR,19,to,1,1221,113,113,113,113,113,2
225,13_NR,20,sustain,0,0,0,0,0,0,0,7
226,13_NR,21,a,1,1217,182,182,182,182,1287,1
227,13_NR,22,laugh,1,1259,69,69,69,69,1356,5
228,14_NR,0,for,0,0,0,0,0,0,0,3
229,14_NR,1,the,0,0,0,0,0,0,0,3
230,14_NR,2,most,1,1170,68,68,68,68,68,4
231,14_NR,3,part,2,1168.5,93,307,93,0,161,4
232,14_NR,4,the,0,0,0,0,0,0,0,3
233,14_NR,5,ingredients,4,1205,86,372,86,0,86,11
234,14_NR,6,are,0,0,0,0,0,0,0,3
235,14_NR,7,there,2,1197,69,226,69,0,887,5
236,15_NR,0,but,0,0,0,0,0,0,0,3
237,15_NR,1,if,0,0,0,0,0,0,0,2
238,15_NR,2,youve,1,1200,117,117,117,117,117,5
239,15_NR,3,paid,1,1230,190,190,190,190,190,4
240,15_NR,4,a,0,0,0,0,0,0,0,1
241,15_NR,5,matinee,2,1196.5,91,248,91,0,365,7
242,15_NR,6,price,1,1217,122,122,122,122,122,5
243,15_NR,7,and,1,1226,87,87,87,87,209,3
244,15_NR,8,bought,1,1189,89,89,89,89,89,6
245,15_NR,9,a,0,0,0,0,0,0,0,1
246,15_NR,10,big,0,0,0,0,0,0,0,3
247,15_NR,11,tub,1,1158,94,94,94,94,94,3
248,15_NR,12,of,0,0,0,0,0,0,0,2
249,15_NR,13,popcorn,1,1168,115,115,115,115,115,7
250,15_NR,14,theres,0,0,0,0,0,0,0,6
251,15_NR,15,guilty,3,1190.6666666666667,57,224,57,0,242,6
252,15_NR,16,fun,0,0,0,0,0,0,0,3
253,15_NR,17,to,1,1225,114,114,114,114,211,2
254,15_NR,18,be,0,0,0,0,0,0,0,2
255,15_NR,19,had,1,1195,182,182,182,182,393,3
256,15_NR,20,here,1,1228,97,97,97,97,287,4
257,16_NR,0,theres,0,0,0,0,0,0,0,6
258,16_NR,1,not,2,1276.5,111,340,111,0,111,3
259,16_NR,2,much,2,1240,102,231,102,0,213,4
260,16_NR,3,to,0,0,0,0,0,0,0,2
261,16_NR,4,Fatale,2,1237,129,252,129,0,129,6
262,16_NR,5,outside,2,1262,199,272,199,0,608,7
263,16_NR,6,of,0,0,0,0,0,0,0,2
264,16_NR,7,its,1,1273,76,76,76,76,76,3
265,16_NR,8,stylish,0,0,0,0,0,0,0,7
266,16_NR,9,surprises,1,1301,89,89,89,89,89,9
267,16_NR,10,but,0,0,0,0,0,0,0,3
268,16_NR,11,thats,2,1279,59,165,59,0,148,5
269,16_NR,12,OK,1,1260,107,107,107,107,571,2
270,17_NR,0,the,0,0,0,0,0,0,0,3
271,17_NR,1,acting,0,0,0,0,0,0,0,6
272,17_NR,2,is,2,1354.5,80,214,80,0,80,2
273,17_NR,3,stiff,1,1317,252,252,252,252,332,5
274,17_NR,4,the,1,1369,69,69,69,69,69,3
275,17_NR,5,story,1,1340,92,92,92,92,92,5
276,17_NR,6,lacks,2,1355,70,228,70,0,70,5
277,17_NR,7,all,1,1361,85,85,85,85,155,3
278,17_NR,8,trace,2,1324,92,219,92,0,92,5
279,17_NR,9,of,1,1280,61,61,61,61,61,2
280,17_NR,10,wit,1,1337,156,156,156,156,705,3
281,17_NR,11,the,1,1245,96,96,96,96,96,3
282,17_NR,12,sets,0,0,0,0,0,0,0,4
283,17_NR,13,look,1,1169,128,128,128,128,128,4
284,17_NR,14,like,0,0,0,0,0,0,0,4
285,17_NR,15,they,1,1171,56,56,56,56,184,4
286,17_NR,16,were,0,0,0,0,0,0,0,4
287,17_NR,17,borrowed,2,1227,152,258,152,0,152,8
288,17_NR,18,from,0,0,0,0,0,0,0,4
289,17_NR,19,Gilligans,3,1236.6666666666667,136,307,136,0,136,9
290,17_NR,20,Island,3,1184.3333333333333,177,413,177,0,593,6
291,17_NR,21,,0,0,0,0,0,0,0,0
292,17_NR,22,and,0,0,0,0,0,0,0,3
293,17_NR,23,the,0,0,0,0,0,0,0,3
294,17_NR,24,CGI,1,1301,112,112,112,112,112,3
295,17_NR,25,Scooby,2,1068.5,159,159,95,0,159,6
296,17_NR,26,might,2,1168.5,66,162,66,0,66,5
297,17_NR,27,well,1,1076,182,182,182,182,279,4
298,17_NR,28,be,0,0,0,0,0,0,0,2
299,17_NR,29,the,1,1265,89,89,89,89,89,3
300,17_NR,30,worst,2,1167,67,147,67,0,67,5
301,17_NR,31,specialeffects,1,1212,185,185,185,185,185,14
302,17_NR,32,creation,2,1176.5,62,239,62,0,247,8
303,17_NR,33,of,1,1150,84,84,84,84,261,2
304,17_NR,34,the,1,1126,125,125,125,125,125,3
305,17_NR,35,year,1,1115,60,60,60,60,674,4
306,18_NR,0,this,0,0,0,0,0,0,0,4
307,18_NR,1,version,2,1123,112,244,112,0,112,7
308,18_NR,2,moves,2,1188.5,93,410,93,0,93,5
309,18_NR,3,beyond,1,1130,106,106,106,106,106,6
310,18_NR,4,the,1,1172,130,130,130,130,223,3
311,18_NR,5,originals,2,1159.5,98,251,98,0,474,9
312,18_NR,6,nostalgia,1,1186,103,103,103,103,103,9
313,18_NR,7,for,1,1185,83,83,83,83,83,3
314,18_NR,8,the,0,0,0,0,0,0,0,3
315,18_NR,9,communal,1,1324,81,81,81,81,81,8
316,18_NR,10,film,3,1276.6666666666667,131,204,58,0,131,4
317,18_NR,11,experiences,2,1299,75,198,75,0,352,11
318,18_NR,12,of,0,0,0,0,0,0,0,2
319,18_NR,13,yesteryear,2,1286.5,201,201,92,0,201,10
320,18_NR,14,to,0,0,0,0,0,0,0,2
321,18_NR,15,a,0,0,0,0,0,0,0,1
322,18_NR,16,deeper,2,1232.5,229,229,119,0,229,6
323,18_NR,17,realization,0,0,0,0,0,0,0,11
324,18_NR,18,of,0,0,0,0,0,0,0,2
325,18_NR,19,cinemas,1,1252,73,73,73,73,73,7
326,18_NR,20,inability,0,0,0,0,0,0,0,9
327,18_NR,21,to,0,0,0,0,0,0,0,2
328,18_NR,22,stand,1,1177,85,85,85,85,85,5
329,18_NR,23,in,1,1206,72,72,72,72,157,2
330,18_NR,24,for,0,0,0,0,0,0,0,3
331,18_NR,25,true,0,0,0,0,0,0,0,4
332,18_NR,26,lived,0,0,0,0,0,0,0,5
333,18_NR,27,experience,1,1157,91,91,91,91,540,10
334,19_NR,0,theres,0,0,0,0,0,0,0,6
335,19_NR,1,no,0,0,0,0,0,0,0,2
336,19_NR,2,palpable,3,1180.3333333333333,140,349,140,0,140,8
337,19_NR,3,chemistry,1,1272,74,74,74,74,74,9
338,19_NR,4,between,1,1253,75,75,75,75,75,7
339,19_NR,5,Lopez,1,1228,98,98,98,98,98,5
340,19_NR,6,and,0,0,0,0,0,0,0,3
341,19_NR,7,male,1,1206,76,76,76,76,76,4
342,19_NR,8,lead,1,1184,128,128,128,128,128,4
343,19_NR,9,Ralph,0,0,0,0,0,0,0,5
344,19_NR,10,Fiennes,2,1193.5,175,175,59,0,175,7
345,19_NR,11,plus,0,0,0,0,0,0,0,4
346,19_NR,12,the,0,0,0,0,0,0,0,3
347,19_NR,13,script,1,1193,120,120,120,120,120,6
348,19_NR,14,by,1,1184,62,62,62,62,62,2
349,19_NR,15,Working,1,1186,91,91,91,91,153,7
350,19_NR,16,Girl,0,0,0,0,0,0,0,4
351,19_NR,17,scribe,0,0,0,0,0,0,0,6
352,19_NR,18,Kevin,0,0,0,0,0,0,0,5
353,19_NR,19,Wade,0,0,0,0,0,0,0,4
354,19_NR,20,is,0,0,0,0,0,0,0,2
355,19_NR,21,workmanlike,4,1164,107,502,107,0,107,11
356,19_NR,22,in,1,1160,91,91,91,91,91,2
357,19_NR,23,the,1,1135,88,88,88,88,574,3
358,19_NR,24,extreme,2,1141,105,223,105,0,1006,7
359,20_NR,0,a,0,0,0,0,0,0,0,1
360,20_NR,1,firstclass,4,1181.25,72,487,72,0,72,10
361,20_NR,2,thoroughly,2,1203,110,167,110,0,110,10
362,20_NR,3,involving,3,1200.6666666666667,119,364,119,0,119,9
363,20_NR,4,B,0,0,0,0,0,0,0,1
364,20_NR,5,movie,1,1187,228,228,228,228,732,5
365,20_NR,6,that,1,1167,94,94,94,94,94,4
366,20_NR,7,effectively,3,1170,133,260,80,0,354,11
367,20_NR,8,combines,0,0,0,0,0,0,0,8
368,20_NR,9,two,1,1202,116,116,116,116,116,3
369,20_NR,10,surefire,2,1206,53,143,53,0,259,8
370,20_NR,11,beloved,0,0,0,0,0,0,0,7
371,20_NR,12,genres,2,1196,147,147,68,0,147,6
372,20_NR,13,,0,0,0,0,0,0,0,0
373,20_NR,14,the,0,0,0,0,0,0,0,3
374,20_NR,15,prison,0,0,0,0,0,0,0,6
375,20_NR,16,flick,1,1138,74,74,74,74,74,5
376,20_NR,17,and,0,0,0,0,0,0,0,3
377,20_NR,18,the,0,0,0,0,0,0,0,3
378,20_NR,19,fight,0,0,0,0,0,0,0,5
379,20_NR,20,film,1,1137,260,260,260,260,473,4
380,21_NR,0,the,0,0,0,0,0,0,0,3
381,21_NR,1,film,0,0,0,0,0,0,0,4
382,21_NR,2,is,0,0,0,0,0,0,0,2
383,21_NR,3,so,0,0,0,0,0,0,0,2
384,21_NR,4,bad,1,1264,591,591,591,591,591,3
385,21_NR,5,it,0,0,0,0,0,0,0,2
386,21_NR,6,doesnt,1,1178,124,124,124,124,124,6
387,21_NR,7,improve,2,1206,82,217,82,0,82,7
388,21_NR,8,upon,1,1205,81,81,81,81,216,4
389,21_NR,9,the,1,1197,114,114,114,114,330,3
390,21_NR,10,experience,1,1176,119,119,119,119,119,10
391,21_NR,11,of,0,0,0,0,0,0,0,2
392,21_NR,12,staring,0,0,0,0,0,0,0,7
393,21_NR,13,at,1,1210,159,159,159,159,750,2
394,21_NR,14,a,0,0,0,0,0,0,0,1
395,21_NR,15,blank,1,1202,80,80,80,80,830,5
396,21_NR,16,screen,0,0,0,0,0,0,0,6
397,22_NR,0,weiss,0,0,0,0,0,0,0,5
398,22_NR,1,and,1,1362,94,94,94,94,94,3
399,22_NR,2,Speck,1,1318,209,209,209,209,303,5
400,22_NR,3,never,1,1384,138,138,138,138,441,5
401,22_NR,4,make,1,1381,71,71,71,71,71,4
402,22_NR,5,a,0,0,0,0,0,0,0,1
403,22_NR,6,convincing,1,1390,70,70,70,70,70,10
404,22_NR,7,case,2,1192,78,188,78,0,78,4
405,22_NR,8,for,1,1308,105,105,105,105,105,3
406,22_NR,9,the,1,1044,114,114,114,114,114,3
407,22_NR,10,relevance,0,0,0,0,0,0,0,9
408,22_NR,11,of,2,1171.5,128,256,128,0,128,2
409,22_NR,12,these,2,1104,113,204,113,0,465,5
410,22_NR,13,two,3,1226.3333333333333,51,315,51,0,333,3
411,22_NR,14,20thcentury,3,1137,60,262,60,0,60,11
412,22_NR,15,footnotes,1,1187,71,71,71,71,939,9
413,23_NR,0,another,0,0,0,0,0,0,0,7
414,23_NR,1,Best,2,1163.5,99,226,99,0,99,4
415,23_NR,2,of,0,0,0,0,0,0,0,2
416,23_NR,3,the,1,1203,239,239,239,239,239,3
417,23_NR,4,Year,0,0,0,0,0,0,0,4
418,23_NR,5,selection,2,1173,143,276,143,0,642,9
419,24_NR,0,its,0,0,0,0,0,0,0,3
420,24_NR,1,all,0,0,0,0,0,0,0,3
421,24_NR,2,a,0,0,0,0,0,0,0,1
422,24_NR,3,rather,3,1247,90,420,90,0,90,6
423,24_NR,4,shapeless,2,1262.5,122,235,122,0,122,9
424,24_NR,5,good,2,1225.5,86,289,86,0,86,4
425,24_NR,6,time,2,1250,115,249,115,0,981,4
426,25_NR,0,same,0,0,0,0,0,0,0,4
427,25_NR,1,song,2,1170,240,240,93,0,240,4
428,25_NR,2,second,1,1136,294,294,294,294,294,6
429,25_NR,3,verse,1,1164,96,96,96,96,96,5
430,25_NR,4,coulda,0,0,0,0,0,0,0,6
431,25_NR,5,been,3,1172,181,278,71,0,181,4
432,25_NR,6,better,3,1165.6666666666667,130,334,130,0,322,6
433,25_NR,7,but,2,1116.5,71,161,71,0,180,3
434,25_NR,8,it,0,0,0,0,0,0,0,2
435,25_NR,9,coulda,2,1146.5,102,231,102,0,795,6
436,25_NR,10,been,0,0,0,0,0,0,0,4
437,25_NR,11,worse,0,0,0,0,0,0,0,5
438,26_NR,0,i,0,0,0,0,0,0,0,1
439,26_NR,1,love,0,0,0,0,0,0,0,4
440,26_NR,2,the,0,0,0,0,0,0,0,3
441,26_NR,3,robust,3,1192,132,539,132,0,132,6
442,26_NR,4,middle,3,1229.3333333333333,125,285,125,0,441,6
443,26_NR,5,of,2,1170.5,69,212,69,0,642,2
444,26_NR,6,this,1,1246,142,142,142,142,142,4
445,26_NR,7,picture,2,1189,55,164,55,0,558,7
446,27_NR,0,thats,0,0,0,0,0,0,0,5
447,27_NR,1,not,0,0,0,0,0,0,0,3
448,27_NR,2,vintage,2,1180.5,62,142,62,0,62,7
449,27_NR,3,Spielberg,2,1194,92,201,92,0,92,9
450,27_NR,4,and,0,0,0,0,0,0,0,3
451,27_NR,5,that,2,1200.5,81,179,81,0,81,4
452,27_NR,6,finally,0,0,0,0,0,0,0,7
453,27_NR,7,is,0,0,0,0,0,0,0,2
454,27_NR,8,minimally,4,1172,191,455,118,0,191,9
455,27_NR,9,satisfying,1,1202,105,105,105,105,656,10
456,28_NR,0,the,0,0,0,0,0,0,0,3
457,28_NR,1,soundtrack,1,1169,110,110,110,110,110,10
458,28_NR,2,alone,3,1170,56,443,56,0,166,5
459,28_NR,3,is,1,1194,111,111,111,111,111,2
460,28_NR,4,worth,2,1191,73,129,73,0,241,5
461,28_NR,5,the,1,1186,111,111,111,111,111,3
462,28_NR,6,price,1,1175,150,150,150,150,391,5
463,28_NR,7,of,0,0,0,0,0,0,0,2
464,28_NR,8,admission,2,1183,159,278,159,0,944,9
465,29_NR,0,mostly,0,0,0,0,0,0,0,6
466,29_NR,1,Martha,4,1199.25,226,655,226,0,226,6
467,29_NR,2,could,1,1342,81,81,81,81,169,5
468,29_NR,3,have,1,1248,137,137,137,137,137,4
469,29_NR,4,used,1,1354,108,108,108,108,108,4
470,29_NR,5,a,0,0,0,0,0,0,0,1
471,29_NR,6,little,2,1333.5,177,291,177,0,568,6
472,29_NR,7,trimming,1,1311,107,107,107,107,107,8
473,29_NR,8,,0,0,0,0,0,0,0,0
474,29_NR,9,10,0,0,0,0,0,0,0,2
475,29_NR,10,or,0,0,0,0,0,0,0,2
476,29_NR,11,15,0,0,0,0,0,0,0,2
